undefined;H50;facultyKatselmusUser nah;read&write
Ympäristömuutoksen ja globaalin kestävyyden maisteriohjelma;MH57_005;toskaUser nah;read
Kasvatustieteiden maisteriohjelma;MH60_001;toskaUser nah;read
Muuttuvan kasvatuksen ja koulutuksen maisteriohjelma;MH60_002;toskaUser nah;read
Filosofian maisteriohjelma;MH70_001;toskaUser nah;read
Politiikan ja viestinnän maisteriohjelma;MH70_002;toskaUser nah;read
Globaalin politiikan ja viestinnän maisteriohjelma;MH70_003;toskaUser nah;read
Yhteiskunnallisen muutoksen maisteriohjelma;MH70_004;toskaUser nah;read
Nyky-yhteiskunnan tutkimuksen maisteriohjelma;MH70_005;toskaUser nah;read
Euroopan ja pohjoismaiden tutkimuksen maisteriohjelma (European and Nordic Studies);MH70_006;toskaUser nah;read
Yhteiskuntatieteiden maisteriohjelma;MH70_007;toskaUser nah;read
Sosiaalitieteiden maisteriohjelma;MH70_008;toskaUser nah;read
Taloustieteen maisteriohjelma;MH70_009;toskaUser nah;read
Sosiaali- ja terveystutkimuksen ja johtamisen maisteriohjelma;MH70_011;toskaUser nah;read
Maataloustieteiden maisteriohjelma;MH80_001;toskaUser nah;read
Maatalous-, ympäristö- ja luonnonvaraekonomian maisteriohjelma;MH80_002;toskaUser nah;read
Metsätieteiden maisteriohjelma;MH80_003;toskaUser nah;read
Elintarviketieteiden maisteriohjelma;MH80_004;toskaUser nah;read
Ihmisen ravitsemuksen ja ruokakäyttäytymisen maisteriohjelma;MH80_005;toskaUser nah;read
Elintarviketalouden ja kulutuksen maisteriohjelma;MH80_006;toskaUser nah;read
Mikrobiologian ja mikrobibiotekniikan maisteriohjelma;MH80_007;toskaUser nah;read
Eläinlääketieteen lisensiaatin koulutusohjelma;MH90_001;toskaUser nah;read
Teologian ja uskonnontutkimuksen tohtoriohjelma;T920101;kosuUser nah;read&write
Oikeustieteen tohtoriohjelma;T920102;kosuUser nah;read&write
Historian ja kulttuuriperinnön tohtoriohjelma;T920103;kosuUser nah;read&write
Kielentutkimuksen tohtoriohjelma;T920104;kosuUser nah;read&write
Sukupuolen, kulttuurin ja yhteiskunnan tutkimuksen tohtoriohjelma;T920105;kosuUser nah;read&write
Sosiaalitieteiden tohtoriohjelma;T920106;kosuUser nah;read&write
Poliittisten, yhteiskunnallisten ja alueellisten muutosten tohtoriohjelma;T920107;kosuUser nah;read&write
Taloustieteen tohtoriohjelma;T920108;kosuUser nah;read&write
Koulun, kasvatuksen, yhteiskunnan ja kulttuurin tohtoriohjelma;T920109;kosuUser nah;read&write
Kognition, oppimisen, opetuksen ja kommunikaation tohtoriohjelma;T920110;kosuUser nah;read&write
Filosofian, taiteiden ja yhteiskunnan tutkimuksen tohtoriohjelma;T920111;kosuUser nah;read&write
Biolääketieteellinen tohtoriohjelma;T921101;kosuUser nah;read&write
Kliininen tohtoriohjelma;T921102;kosuUser nah;read&write
Väestön terveyden tohtoriohjelma;T921103;kosuUser nah;read&write
Suun terveystieteen tohtoriohjelma;T921104;kosuUser nah;read&write
Lääketutkimuksen tohtoriohjelma;T921105;kosuUser nah;read&write
Integroivien biotieteiden tohtoriohjelma;T921106;kosuUser nah;read&write
Aivot ja mieli tohtoriohjelma;T921107;kosuUser nah;read&write
Kliinisen eläinlääketieteen tohtoriohjelma;T921108;kosuUser nah;read&write
Ihmisen käyttäytymisen tohtoriohjelma;T921109;kosuUser nah;read&write
Luonnonvaraisten eliöiden tutkimuksen tohtoriohjelma;T922101;kosuUser nah;read&write
Kasvitieteen tohtoriohjelma;T922102;kosuUser nah;read&write
Ympäristöalan tieteidenvälinen tohtoriohjelma;T922103;kosuUser nah;read&write
Uusiutuvien luonnonvarojen kestävän käytön tohtoriohjelma;T922104;kosuUser nah;read&write
Mikrobiologian ja biotekniikan tohtoriohjelma;T922105;kosuUser nah;read&write
Ruokaketjun ja terveyden tohtoriohjelma;T922106;kosuUser nah;read&write
Alkeishiukkasfysiikan ja maailmankaikkeuden tutkimuksen tohtoriohjelma;T923101;kosuUser nah;read&write
Geotieteiden tohtoriohjelma;T923102;kosuUser nah;read&write
Ilmakehätieteiden tohtoriohjelma;T923103;kosuUser nah;read&write
Kemian ja molekyylitutkimuksen tohtoriohjelma;T923104;kosuUser nah;read&write
Matematiikan ja tilastotieteen tohtoriohjelma;T923105;kosuUser nah;read&write
Materiaalitutkimuksen ja nanotieteiden tohtoriohjelma;T923106;kosuUser nah;read&write
Tietojenkäsittelytieteen tohtoriohjelma;T923107;kosuUser nah;read&write
Testaamisen tohtoriohjelma;T999999;kosuUser nah;read&write
Teologian ja uskonnontutkimuksen kandiohjelma;KH10_001;kosuUser nah;read&write
Oikeusnotaarin koulutusohjelma;KH20_001;kosuUser nah;read&write
Psykologian kandiohjelma;KH30_001;kosuUser nah;read&write
Logopedian kandiohjelma;KH30_002;kosuUser nah;read&write
Filosofian kandiohjelma;KH40_001;kosuUser nah;read&write
Taiteiden tutkimuksen kandiohjelma;KH40_002;kosuUser nah;read&write
Kielten kandiohjelma;KH40_003;kosuUser nah;read&write
Kotimaisten kielten ja kirjallisuuksien kandiohjelma;KH40_004;kosuUser nah;read&write
Kulttuurien tutkimuksen kandiohjelma;KH40_005;kosuUser nah;read&write
Historian kandiohjelma;KH40_006;kosuUser nah;read&write
Matemaattisten tieteiden kandiohjelma;KH50_001;kosuUser nah;read&write
Fysikaalisten tieteiden kandiohjelma;KH50_002;kosuUser nah;read&write
Kemian kandiohjelma;KH50_003;kosuUser nah;read&write
Matematiikan, fysiikan ja kemian opettajan kandiohjelma;KH50_004;kosuUser nah;read&write
Tietojenkäsittelytieteen kandiohjelma;KH50_005;kosuUser nah;read&write
Geotieteiden kandiohjelma;KH50_006;kosuUser nah;read&write
Maantieteen kandiohjelma;KH50_007;kosuUser nah;read&write
Luonnontieteiden kandiohjelma;KH50_008;kosuUser nah;read&write
Farmaseutin koulutusohjelma;KH55_001;kosuUser nah;read&write
Biologian kandiohjelma;KH57_001;kosuUser nah;read&write
Molekyylibiotieteiden kandiohjelma;KH57_002;kosuUser nah;read&write
Ympäristötieteiden kandiohjelma;KH57_003;kosuUser nah;read&write
Kasvatustieteiden kandiohjelma;KH60_001;kosuUser nah;read&write
Politiikan ja viestinnän kandiohjelma;KH70_001;kosuUser nah;read&write
Yhteiskunnallisen muutoksen kandiohjelma;KH70_002;kosuUser nah;read&write
Sosiaalitieteiden kandiohjelma;KH70_003;kosuUser nah;read&write
Taloustieteen kandiohjelma;KH70_004;kosuUser nah;read&write
Kandidatprogrammet i samhällsvetenskaper;KH74_001;kosuUser nah;read&write
Maataloustieteiden kandiohjelma;KH80_001;kosuUser nah;read&write
Metsätieteiden kandiohjelma;KH80_002;kosuUser nah;read&write
Elintarviketieteiden kandiohjelma;KH80_003;kosuUser nah;read&write
Ympäristö- ja elintarviketalouden kandiohjelma;KH80_004;kosuUser nah;read&write
Eläinlääketieteen kandiohjelma;KH90_001;kosuUser nah;read&write
Teologian ja uskonnontutkimuksen maisteriohjelma;MH10_001;kosuUser nah;read&write
Oikeustieteen maisterin koulutusohjelma;MH20_001;kosuUser nah;read&write
Kansainvälisen liikejuridiikan maisteriohjelma (International Business Law);MH20_002;kosuUser nah;read&write
Globaalia hallintoa koskevan oikeuden maisteriohjelma;MH20_003;kosuUser nah;read&write
Lääketieteen koulutusohjelma;MH30_001;kosuUser nah;read&write
Translationaalisen lääketieteen maisteriohjelma (Translational Medicine);MH30_002;kosuUser nah;read&write
Hammaslääketieteen koulutusohjelma;MH30_003;kosuUser nah;read&write
Psykologian maisteriohjelma;MH30_004;kosuUser nah;read&write
Logopedian maisteriohjelma;MH30_005;kosuUser nah;read&write
Taiteiden tutkimuksen maisteriohjelma;MH40_001;kosuUser nah;read&write
Kielten maisteriohjelma;MH40_002;kosuUser nah;read&write
Englannin kielen ja kirjallisuuden maisteriohjelma;MH40_003;kosuUser nah;read&write
Venäjän tutkimuksen maisteriohjelma;MH40_004;kosuUser nah;read&write
Kielellisen diversiteetin ja digitaalisten ihmistieteiden maisteriohjelma;MH40_005;kosuUser nah;read&write
Kääntämisen ja tulkkauksen maisteriohjelma;MH40_006;kosuUser nah;read&write
Suomen kielen ja suomalais-ugrilaisten kielten ja kulttuurien maisteriohjelma;MH40_007;kosuUser nah;read&write
Pohjoismaisten kielten ja kirjallisuuksien maisteriohjelma;MH40_008;kosuUser nah;read&write
Kirjallisuudentutkimuksen maisteriohjelma;MH40_009;kosuUser nah;read&write
Kulttuuriperinnön maisteriohjelma;MH40_010;kosuUser nah;read&write
Kulttuurienvälisen vuorovaikutuksen maisteriohjelma;MH40_011;kosuUser nah;read&write
Alue- ja kulttuurintutkimuksen maisteriohjelma;MH40_012;kosuUser nah;read&write
Kulttuurin ja kommunikaation maisteriohjelma;MH40_013;kosuUser nah;read&write
Sukupuolentutkimuksen maisteriohjelma;MH40_014;kosuUser nah;read&write
Historian maisteriohjelma;MH40_015;kosuUser nah;read&write
Matematiikan ja tilastotieteen maisteriohjelma;MH50_001;kosuUser nah;read&write
Life Science Informatics -maisteriohjelma;MH50_002;kosuUser nah;read&write
Teoreettisten ja laskennallisten menetelmien maisteriohjelma;MH50_003;kosuUser nah;read&write
Alkeishiukkasfysiikan ja astrofysikaalisten tieteiden maisteriohjelma;MH50_004;kosuUser nah;read&write
Materiaalitutkimuksen maisteriohjelma;MH50_005;kosuUser nah;read&write
Ilmakehätieteiden maisteriohjelma;MH50_006;kosuUser nah;read&write
Kemian ja molekyylitieteiden maisteriohjelma;MH50_007;kosuUser nah;read&write
Matematiikan, fysiikan ja kemian opettajan maisteriohjelma;MH50_008;kosuUser nah;read&write
Tietojenkäsittelytieteen maisteriohjelma;MH50_009;kosuUser nah;read&write
Datatieteen maisteriohjelma;MH50_010;kosuUser nah;read&write
Geologian ja geofysiikan maisteriohjelma;MH50_011;kosuUser nah;read&write
Maantieteen maisteriohjelma;MH50_012;kosuUser nah;read&write
Kaupunkitutkimuksen ja suunnittelun maisteriohjelma;MH50_013;kosuUser nah;read&write
Proviisorin koulutusohjelma;MH55_001;kosuUser nah;read&write
Master’s programme in Pharmaceutical Research, Development and Safety.;MH55_002;kosuUser nah;read&write
Ekologian ja evoluutiobiologian maisteriohjelma;MH57_001;kosuUser nah;read&write
Kasvitieteen maisteriohjelma;MH57_002;kosuUser nah;read&write
Genetiikan ja molekulaaristen biotieteiden maisteriohjelma;MH57_003;kosuUser nah;read&write
Neurotieteen maisteriohjelma;MH57_004;kosuUser nah;read&write
Ympäristömuutoksen ja globaalin kestävyyden maisteriohjelma;MH57_005;kosuUser nah;read&write
Kasvatustieteiden maisteriohjelma;MH60_001;kosuUser nah;read&write
Muuttuvan kasvatuksen ja koulutuksen maisteriohjelma;MH60_002;kosuUser nah;read&write
Filosofian maisteriohjelma;MH70_001;kosuUser nah;read&write
Politiikan ja viestinnän maisteriohjelma;MH70_002;kosuUser nah;read&write
Globaalin politiikan ja viestinnän maisteriohjelma;MH70_003;kosuUser nah;read&write
Yhteiskunnallisen muutoksen maisteriohjelma;MH70_004;kosuUser nah;read&write
Nyky-yhteiskunnan tutkimuksen maisteriohjelma;MH70_005;kosuUser nah;read&write
Euroopan ja pohjoismaiden tutkimuksen maisteriohjelma (European and Nordic Studies);MH70_006;kosuUser nah;read&write
Yhteiskuntatieteiden maisteriohjelma;MH70_007;kosuUser nah;read&write
Sosiaalitieteiden maisteriohjelma;MH70_008;kosuUser nah;read&write
Taloustieteen maisteriohjelma;MH70_009;kosuUser nah;read&write
Sosiaali- ja terveystutkimuksen ja johtamisen maisteriohjelma;MH70_011;kosuUser nah;read&write
Maataloustieteiden maisteriohjelma;MH80_001;kosuUser nah;read&write
Maatalous-, ympäristö- ja luonnonvaraekonomian maisteriohjelma;MH80_002;kosuUser nah;read&write
Metsätieteiden maisteriohjelma;MH80_003;kosuUser nah;read&write
Elintarviketieteiden maisteriohjelma;MH80_004;kosuUser nah;read&write
Ihmisen ravitsemuksen ja ruokakäyttäytymisen maisteriohjelma;MH80_005;kosuUser nah;read&write
Elintarviketalouden ja kulutuksen maisteriohjelma;MH80_006;kosuUser nah;read&write
Mikrobiologian ja mikrobibiotekniikan maisteriohjelma;MH80_007;kosuUser nah;read&write
Eläinlääketieteen lisensiaatin koulutusohjelma;MH90_001;kosuUser nah;read&write
Teologian ja uskonnontutkimuksen tohtoriohjelma;T920101;kojoDeanUser nah;read
Oikeustieteen tohtoriohjelma;T920102;kojoDeanUser nah;read
Historian ja kulttuuriperinnön tohtoriohjelma;T920103;kojoDeanUser nah;read
Kielentutkimuksen tohtoriohjelma;T920104;kojoDeanUser nah;read
Sukupuolen, kulttuurin ja yhteiskunnan tutkimuksen tohtoriohjelma;T920105;kojoDeanUser nah;read
Sosiaalitieteiden tohtoriohjelma;T920106;kojoDeanUser nah;read
Poliittisten, yhteiskunnallisten ja alueellisten muutosten tohtoriohjelma;T920107;kojoDeanUser nah;read
Taloustieteen tohtoriohjelma;T920108;kojoDeanUser nah;read
Koulun, kasvatuksen, yhteiskunnan ja kulttuurin tohtoriohjelma;T920109;kojoDeanUser nah;read
Kognition, oppimisen, opetuksen ja kommunikaation tohtoriohjelma;T920110;kojoDeanUser nah;read
Filosofian, taiteiden ja yhteiskunnan tutkimuksen tohtoriohjelma;T920111;kojoDeanUser nah;read
Biolääketieteellinen tohtoriohjelma;T921101;kojoDeanUser nah;read
Kliininen tohtoriohjelma;T921102;kojoDeanUser nah;read
Väestön terveyden tohtoriohjelma;T921103;kojoDeanUser nah;read
Suun terveystieteen tohtoriohjelma;T921104;kojoDeanUser nah;read
Lääketutkimuksen tohtoriohjelma;T921105;kojoDeanUser nah;read
Integroivien biotieteiden tohtoriohjelma;T921106;kojoDeanUser nah;read
Aivot ja mieli tohtoriohjelma;T921107;kojoDeanUser nah;read
Kliinisen eläinlääketieteen tohtoriohjelma;T921108;kojoDeanUser nah;read
Ihmisen käyttäytymisen tohtoriohjelma;T921109;kojoDeanUser nah;read
Luonnonvaraisten eliöiden tutkimuksen tohtoriohjelma;T922101;kojoDeanUser nah;read
Kasvitieteen tohtoriohjelma;T922102;kojoDeanUser nah;read
Ympäristöalan tieteidenvälinen tohtoriohjelma;T922103;kojoDeanUser nah;read
Uusiutuvien luonnonvarojen kestävän käytön tohtoriohjelma;T922104;kojoDeanUser nah;read
Mikrobiologian ja biotekniikan tohtoriohjelma;T922105;kojoDeanUser nah;read
Ruokaketjun ja terveyden tohtoriohjelma;T922106;kojoDeanUser nah;read
Alkeishiukkasfysiikan ja maailmankaikkeuden tutkimuksen tohtoriohjelma;T923101;kojoDeanUser nah;read
Geotieteiden tohtoriohjelma;T923102;kojoDeanUser nah;read
Ilmakehätieteiden tohtoriohjelma;T923103;kojoDeanUser nah;read
Kemian ja molekyylitutkimuksen tohtoriohjelma;T923104;kojoDeanUser nah;read
Matematiikan ja tilastotieteen tohtoriohjelma;T923105;kojoDeanUser nah;read
Materiaalitutkimuksen ja nanotieteiden tohtoriohjelma;T923106;kojoDeanUser nah;read
Tietojenkäsittelytieteen tohtoriohjelma;T923107;kojoDeanUser nah;read
Testaamisen tohtoriohjelma;T999999;kojoDeanUser nah;read
Teologian ja uskonnontutkimuksen kandiohjelma;KH10_001;kojoDeanUser nah;read
Oikeusnotaarin koulutusohjelma;KH20_001;kojoDeanUser nah;read
Psykologian kandiohjelma;KH30_001;kojoDeanUser nah;read
Logopedian kandiohjelma;KH30_002;kojoDeanUser nah;read
Filosofian kandiohjelma;KH40_001;kojoDeanUser nah;read
Taiteiden tutkimuksen kandiohjelma;KH40_002;kojoDeanUser nah;read
Kielten kandiohjelma;KH40_003;kojoDeanUser nah;read
Kotimaisten kielten ja kirjallisuuksien kandiohjelma;KH40_004;kojoDeanUser nah;read
Kulttuurien tutkimuksen kandiohjelma;KH40_005;kojoDeanUser nah;read
Historian kandiohjelma;KH40_006;kojoDeanUser nah;read
Matemaattisten tieteiden kandiohjelma;KH50_001;kojoDeanUser nah;read
Fysikaalisten tieteiden kandiohjelma;KH50_002;kojoDeanUser nah;read
Kemian kandiohjelma;KH50_003;kojoDeanUser nah;read
Matematiikan, fysiikan ja kemian opettajan kandiohjelma;KH50_004;kojoDeanUser nah;read
Tietojenkäsittelytieteen kandiohjelma;KH50_005;kojoDeanUser nah;read
Geotieteiden kandiohjelma;KH50_006;kojoDeanUser nah;read
Maantieteen kandiohjelma;KH50_007;kojoDeanUser nah;read
Luonnontieteiden kandiohjelma;KH50_008;kojoDeanUser nah;read
Farmaseutin koulutusohjelma;KH55_001;kojoDeanUser nah;read
Biologian kandiohjelma;KH57_001;kojoDeanUser nah;read
Molekyylibiotieteiden kandiohjelma;KH57_002;kojoDeanUser nah;read
Ympäristötieteiden kandiohjelma;KH57_003;kojoDeanUser nah;read
Kasvatustieteiden kandiohjelma;KH60_001;kojoDeanUser nah;read
Politiikan ja viestinnän kandiohjelma;KH70_001;kojoDeanUser nah;read
Yhteiskunnallisen muutoksen kandiohjelma;KH70_002;kojoDeanUser nah;read
Sosiaalitieteiden kandiohjelma;KH70_003;kojoDeanUser nah;read
Taloustieteen kandiohjelma;KH70_004;kojoDeanUser nah;read
Kandidatprogrammet i samhällsvetenskaper;KH74_001;kojoDeanUser nah;read
Maataloustieteiden kandiohjelma;KH80_001;kojoDeanUser nah;read
Metsätieteiden kandiohjelma;KH80_002;kojoDeanUser nah;read
Elintarviketieteiden kandiohjelma;KH80_003;kojoDeanUser nah;read
Ympäristö- ja elintarviketalouden kandiohjelma;KH80_004;kojoDeanUser nah;read
Eläinlääketieteen kandiohjelma;KH90_001;kojoDeanUser nah;read
Teologian ja uskonnontutkimuksen maisteriohjelma;MH10_001;kojoDeanUser nah;read
Oikeustieteen maisterin koulutusohjelma;MH20_001;kojoDeanUser nah;read
Kansainvälisen liikejuridiikan maisteriohjelma (International Business Law);MH20_002;kojoDeanUser nah;read
Globaalia hallintoa koskevan oikeuden maisteriohjelma;MH20_003;kojoDeanUser nah;read
Lääketieteen koulutusohjelma;MH30_001;kojoDeanUser nah;read
Translationaalisen lääketieteen maisteriohjelma (Translational Medicine);MH30_002;kojoDeanUser nah;read
Hammaslääketieteen koulutusohjelma;MH30_003;kojoDeanUser nah;read
Psykologian maisteriohjelma;MH30_004;kojoDeanUser nah;read
Logopedian maisteriohjelma;MH30_005;kojoDeanUser nah;read
Taiteiden tutkimuksen maisteriohjelma;MH40_001;kojoDeanUser nah;read
Kielten maisteriohjelma;MH40_002;kojoDeanUser nah;read
Englannin kielen ja kirjallisuuden maisteriohjelma;MH40_003;kojoDeanUser nah;read
Venäjän tutkimuksen maisteriohjelma;MH40_004;kojoDeanUser nah;read
Kielellisen diversiteetin ja digitaalisten ihmistieteiden maisteriohjelma;MH40_005;kojoDeanUser nah;read
Kääntämisen ja tulkkauksen maisteriohjelma;MH40_006;kojoDeanUser nah;read
Suomen kielen ja suomalais-ugrilaisten kielten ja kulttuurien maisteriohjelma;MH40_007;kojoDeanUser nah;read
Pohjoismaisten kielten ja kirjallisuuksien maisteriohjelma;MH40_008;kojoDeanUser nah;read
Kirjallisuudentutkimuksen maisteriohjelma;MH40_009;kojoDeanUser nah;read
Kulttuuriperinnön maisteriohjelma;MH40_010;kojoDeanUser nah;read
Kulttuurienvälisen vuorovaikutuksen maisteriohjelma;MH40_011;kojoDeanUser nah;read
Alue- ja kulttuurintutkimuksen maisteriohjelma;MH40_012;kojoDeanUser nah;read
Kulttuurin ja kommunikaation maisteriohjelma;MH40_013;kojoDeanUser nah;read
Sukupuolentutkimuksen maisteriohjelma;MH40_014;kojoDeanUser nah;read
Historian maisteriohjelma;MH40_015;kojoDeanUser nah;read
Matematiikan ja tilastotieteen maisteriohjelma;MH50_001;kojoDeanUser nah;read&admin&write
Life Science Informatics -maisteriohjelma;MH50_002;kojoDeanUser nah;read
Teoreettisten ja laskennallisten menetelmien maisteriohjelma;MH50_003;kojoDeanUser nah;read
Alkeishiukkasfysiikan ja astrofysikaalisten tieteiden maisteriohjelma;MH50_004;kojoDeanUser nah;read
Materiaalitutkimuksen maisteriohjelma;MH50_005;kojoDeanUser nah;read
Ilmakehätieteiden maisteriohjelma;MH50_006;kojoDeanUser nah;read
Kemian ja molekyylitieteiden maisteriohjelma;MH50_007;kojoDeanUser nah;read
Matematiikan, fysiikan ja kemian opettajan maisteriohjelma;MH50_008;kojoDeanUser nah;read
Tietojenkäsittelytieteen maisteriohjelma;MH50_009;kojoDeanUser nah;read
Datatieteen maisteriohjelma;MH50_010;kojoDeanUser nah;read
Geologian ja geofysiikan maisteriohjelma;MH50_011;kojoDeanUser nah;read
Maantieteen maisteriohjelma;MH50_012;kojoDeanUser nah;read
Kaupunkitutkimuksen ja suunnittelun maisteriohjelma;MH50_013;kojoDeanUser nah;read
Proviisorin koulutusohjelma;MH55_001;kojoDeanUser nah;read
Master’s programme in Pharmaceutical Research, Development and Safety.;MH55_002;kojoDeanUser nah;read
Ekologian ja evoluutiobiologian maisteriohjelma;MH57_001;kojoDeanUser nah;read
Kasvitieteen maisteriohjelma;MH57_002;kojoDeanUser nah;read
Genetiikan ja molekulaaristen biotieteiden maisteriohjelma;MH57_003;kojoDeanUser nah;read
Neurotieteen maisteriohjelma;MH57_004;kojoDeanUser nah;read
Ympäristömuutoksen ja globaalin kestävyyden maisteriohjelma;MH57_005;kojoDeanUser nah;read
Kasvatustieteiden maisteriohjelma;MH60_001;kojoDeanUser nah;read
Muuttuvan kasvatuksen ja koulutuksen maisteriohjelma;MH60_002;kojoDeanUser nah;read
Filosofian maisteriohjelma;MH70_001;kojoDeanUser nah;read
Politiikan ja viestinnän maisteriohjelma;MH70_002;kojoDeanUser nah;read
Globaalin politiikan ja viestinnän maisteriohjelma;MH70_003;kojoDeanUser nah;read
Yhteiskunnallisen muutoksen maisteriohjelma;MH70_004;kojoDeanUser nah;read
Nyky-yhteiskunnan tutkimuksen maisteriohjelma;MH70_005;kojoDeanUser nah;read
Euroopan ja pohjoismaiden tutkimuksen maisteriohjelma (European and Nordic Studies);MH70_006;kojoDeanUser nah;read
Yhteiskuntatieteiden maisteriohjelma;MH70_007;kojoDeanUser nah;read
Sosiaalitieteiden maisteriohjelma;MH70_008;kojoDeanUser nah;read
Taloustieteen maisteriohjelma;MH70_009;kojoDeanUser nah;read
Sosiaali- ja terveystutkimuksen ja johtamisen maisteriohjelma;MH70_011;kojoDeanUser nah;read
Maataloustieteiden maisteriohjelma;MH80_001;kojoDeanUser nah;read
Maatalous-, ympäristö- ja luonnonvaraekonomian maisteriohjelma;MH80_002;kojoDeanUser nah;read
Metsätieteiden maisteriohjelma;MH80_003;kojoDeanUser nah;read
Elintarviketieteiden maisteriohjelma;MH80_004;kojoDeanUser nah;read
Ihmisen ravitsemuksen ja ruokakäyttäytymisen maisteriohjelma;MH80_005;kojoDeanUser nah;read
Elintarviketalouden ja kulutuksen maisteriohjelma;MH80_006;kojoDeanUser nah;read
Mikrobiologian ja mikrobibiotekniikan maisteriohjelma;MH80_007;kojoDeanUser nah;read
Eläinlääketieteen lisensiaatin koulutusohjelma;MH90_001;kojoDeanUser nah;read
Teologian ja uskonnontutkimuksen tohtoriohjelma;T920101;kosuJoryUser nah;read&write
Oikeustieteen tohtoriohjelma;T920102;kosuJoryUser nah;read&write
Historian ja kulttuuriperinnön tohtoriohjelma;T920103;kosuJoryUser nah;read&write
Kielentutkimuksen tohtoriohjelma;T920104;kosuJoryUser nah;read&write
Sukupuolen, kulttuurin ja yhteiskunnan tutkimuksen tohtoriohjelma;T920105;kosuJoryUser nah;read&write
Sosiaalitieteiden tohtoriohjelma;T920106;kosuJoryUser nah;read&write
Poliittisten, yhteiskunnallisten ja alueellisten muutosten tohtoriohjelma;T920107;kosuJoryUser nah;read&write
Taloustieteen tohtoriohjelma;T920108;kosuJoryUser nah;read&write
Koulun, kasvatuksen, yhteiskunnan ja kulttuurin tohtoriohjelma;T920109;kosuJoryUser nah;read&write
Kognition, oppimisen, opetuksen ja kommunikaation tohtoriohjelma;T920110;kosuJoryUser nah;read&write
Filosofian, taiteiden ja yhteiskunnan tutkimuksen tohtoriohjelma;T920111;kosuJoryUser nah;read&write
Biolääketieteellinen tohtoriohjelma;T921101;kosuJoryUser nah;read&write
Kliininen tohtoriohjelma;T921102;kosuJoryUser nah;read&write
Väestön terveyden tohtoriohjelma;T921103;kosuJoryUser nah;read&write
Suun terveystieteen tohtoriohjelma;T921104;kosuJoryUser nah;read&write
Lääketutkimuksen tohtoriohjelma;T921105;kosuJoryUser nah;read&write
Integroivien biotieteiden tohtoriohjelma;T921106;kosuJoryUser nah;read&write
Aivot ja mieli tohtoriohjelma;T921107;kosuJoryUser nah;read&write
Kliinisen eläinlääketieteen tohtoriohjelma;T921108;kosuJoryUser nah;read&write
Ihmisen käyttäytymisen tohtoriohjelma;T921109;kosuJoryUser nah;read&write
Luonnonvaraisten eliöiden tutkimuksen tohtoriohjelma;T922101;kosuJoryUser nah;read&write
Kasvitieteen tohtoriohjelma;T922102;kosuJoryUser nah;read&write
Ympäristöalan tieteidenvälinen tohtoriohjelma;T922103;kosuJoryUser nah;read&write
Uusiutuvien luonnonvarojen kestävän käytön tohtoriohjelma;T922104;kosuJoryUser nah;read&write
Mikrobiologian ja biotekniikan tohtoriohjelma;T922105;kosuJoryUser nah;read&write
Ruokaketjun ja terveyden tohtoriohjelma;T922106;kosuJoryUser nah;read&write
Alkeishiukkasfysiikan ja maailmankaikkeuden tutkimuksen tohtoriohjelma;T923101;kosuJoryUser nah;read&write
Geotieteiden tohtoriohjelma;T923102;kosuJoryUser nah;read&write
Ilmakehätieteiden tohtoriohjelma;T923103;kosuJoryUser nah;read&write
Kemian ja molekyylitutkimuksen tohtoriohjelma;T923104;kosuJoryUser nah;read&write
Matematiikan ja tilastotieteen tohtoriohjelma;T923105;kosuJoryUser nah;read&write
Materiaalitutkimuksen ja nanotieteiden tohtoriohjelma;T923106;kosuJoryUser nah;read&write
Tietojenkäsittelytieteen tohtoriohjelma;T923107;kosuJoryUser nah;read&write
Testaamisen tohtoriohjelma;T999999;kosuJoryUser nah;read&write
Teologian ja uskonnontutkimuksen kandiohjelma;KH10_001;kosuJoryUser nah;read&write
Oikeusnotaarin koulutusohjelma;KH20_001;kosuJoryUser nah;read&write
Psykologian kandiohjelma;KH30_001;kosuJoryUser nah;read&write
Logopedian kandiohjelma;KH30_002;kosuJoryUser nah;read&write
Filosofian kandiohjelma;KH40_001;kosuJoryUser nah;read&write
Taiteiden tutkimuksen kandiohjelma;KH40_002;kosuJoryUser nah;read&write
Kielten kandiohjelma;KH40_003;kosuJoryUser nah;read&write
Kotimaisten kielten ja kirjallisuuksien kandiohjelma;KH40_004;kosuJoryUser nah;read&write
Kulttuurien tutkimuksen kandiohjelma;KH40_005;kosuJoryUser nah;read&write
Historian kandiohjelma;KH40_006;kosuJoryUser nah;read&write
Matemaattisten tieteiden kandiohjelma;KH50_001;kosuJoryUser nah;read&write
Fysikaalisten tieteiden kandiohjelma;KH50_002;kosuJoryUser nah;read&write
Kemian kandiohjelma;KH50_003;kosuJoryUser nah;read&write
Matematiikan, fysiikan ja kemian opettajan kandiohjelma;KH50_004;kosuJoryUser nah;read&write
Tietojenkäsittelytieteen kandiohjelma;KH50_005;kosuJoryUser nah;read&write
Geotieteiden kandiohjelma;KH50_006;kosuJoryUser nah;read&write
Maantieteen kandiohjelma;KH50_007;kosuJoryUser nah;read&write
Luonnontieteiden kandiohjelma;KH50_008;kosuJoryUser nah;read&write
Farmaseutin koulutusohjelma;KH55_001;kosuJoryUser nah;read&write
Biologian kandiohjelma;KH57_001;kosuJoryUser nah;read&write
Molekyylibiotieteiden kandiohjelma;KH57_002;kosuJoryUser nah;read&write
